"ine","Ficha","Municipio","Provincia","Comarca","Total","ODS","name","value"
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods13","ods13.Gasto_17perHab",31.55
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods13","ods13.Participa",1
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods15","ods15.tasaBosque",3.4
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods15","ods15.snuPerc",47.5
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods16","ods16.tasaCrimConv",NA
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods16","ods16.percVotants",59.12
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods16","ods16.deut.hab",0.1
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods17","ods17.coopIngr",NA
"43042","43042-castellvell-del-camp","Castellvell del Camp","Tarragona","Baix Camp",2991,"ods17","ods17.coopHab",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods01","ods01.rdfb.hab",19813
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods01","ods01.PobrSev",5.1
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods01","ods01.Gasto_23perHab",12.64
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods2","ods2.propEco",11
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods2","ods2.propSau",27.7
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods3","ods3.MortGen",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods3","ods3.EV",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods4","ods4.tasaSup",22.4
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods4","ods4.Gasto_32perHab",84.81
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods5","ods5.percAtFem",62.2540250447227
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods5","ods5.indexParitat",73
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods5","ods5.percDif",-23.1
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods6","ods6.consHab",136.2
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods6","ods6.total_m3",2.19
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods6","ods6.vuln",0
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods7","ods7.gas.hab.dia",0.51
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods7","ods7.propFG",29
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods7","ods7.tasa.Ins",7.27
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods8","ods8.tasaParo",4.9
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods8","ods8.tasPib",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods9","ods9.percInd",5.2
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods9","ods9.taxEmpInd",3.6
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods10","ods10.pobr",10.4
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods10","ods10.gini",28.7
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods10","ods10.dep",52.8
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods11","ods11.indAcc",19.1
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods11","ods11.InMot1000",867.305848513902
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods11","ods11.supVerd_hab",63.85475875
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods11","ods11.pct_inun",0.01
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods12","ods12.select.kg_hab",358.07
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods12","ods12.fr_selectiva",53.25
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods13","ods13.Gasto_17perHab",8.73
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods13","ods13.Participa",1
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods15","ods15.tasaBosque",21.8
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods15","ods15.snuPerc",83.1
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods16","ods16.tasaCrimConv",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods16","ods16.percVotants",56.61
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods16","ods16.deut.hab",0
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods17","ods17.coopIngr",NA
"43043","43043-catllar-el","Catllar, El","Tarragona","Tarragonès",5215,"ods17","ods17.coopHab",NA
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods01","ods01.rdfb.hab",14034
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods01","ods01.PobrSev",9.6
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods01","ods01.Gasto_23perHab",15.24
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods2","ods2.propEco",0.3
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods2","ods2.propSau",29.7
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods3","ods3.MortGen",NA
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods3","ods3.EV",NA
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods4","ods4.tasaSup",11.8
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods4","ods4.Gasto_32perHab",65.97
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods5","ods5.percAtFem",57.9391272460579
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods5","ods5.indexParitat",100
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods5","ods5.percDif",-15.8
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods6","ods6.consHab",100.3
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods6","ods6.total_m3",1.108
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods6","ods6.vuln",0
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods7","ods7.gas.hab.dia",0.62
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods7","ods7.propFG",41.8
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods7","ods7.tasa.Ins",1.85
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods8","ods8.tasaParo",7.5
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods8","ods8.tasPib",9.58759090490656
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods9","ods9.percInd",49.8
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods9","ods9.taxEmpInd",9.5
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods10","ods10.pobr",22.6
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods10","ods10.gini",27.8
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods10","ods10.dep",55.2
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods11","ods11.indAcc",11.5
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods11","ods11.InMot1000",691.349234603062
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods11","ods11.supVerd_hab",49.65866976
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods11","ods11.pct_inun",0
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods12","ods12.select.kg_hab",270.13
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods12","ods12.fr_selectiva",64.3
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods13","ods13.Gasto_17perHab",38.3
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods13","ods13.Participa",1
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods15","ods15.tasaBosque",47.9
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods15","ods15.snuPerc",96.7
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods16","ods16.tasaCrimConv",NA
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods16","ods16.percVotants",66.97
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods16","ods16.deut.hab",252
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods17","ods17.coopIngr",0.04
"43044","43044-senia-la","Sénia, La","Tarragona","Montsià",5618,"ods17","ods17.coopHab",0.2
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods01","ods01.rdfb.hab",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods01","ods01.PobrSev",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods01","ods01.Gasto_23perHab",72.29
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods2","ods2.propEco",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods2","ods2.propSau",9.2
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods3","ods3.MortGen",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods3","ods3.EV",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods4","ods4.tasaSup",24.8
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods4","ods4.Gasto_32perHab",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods5","ods5.percAtFem",69.7674418604651
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods5","ods5.indexParitat",80
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods5","ods5.percDif",-22.6
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods6","ods6.consHab",62.7
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods6","ods6.total_m3",1.422
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods6","ods6.vuln",0
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods7","ods7.gas.hab.dia",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods7","ods7.propFG",12.5
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods7","ods7.tasa.Ins",3.73
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods8","ods8.tasaParo",4.5
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods8","ods8.tasPib",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods9","ods9.percInd",0
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods9","ods9.taxEmpInd",0
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods10","ods10.pobr",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods10","ods10.gini",26.4
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods10","ods10.dep",67.7
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods11","ods11.indAcc",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods11","ods11.InMot1000",1236.0248447205
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods11","ods11.supVerd_hab",22.12783449
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods11","ods11.pct_inun",0
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods12","ods12.select.kg_hab",225.47
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods12","ods12.fr_selectiva",73.56
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods13","ods13.Gasto_17perHab",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods13","ods13.Participa",1
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods15","ods15.tasaBosque",47.2
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods15","ods15.snuPerc",99.5
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods16","ods16.tasaCrimConv",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods16","ods16.percVotants",88.57
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods16","ods16.deut.hab",0
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods17","ods17.coopIngr",NA
"43045","43045-colldejou","Colldejou","Tarragona","Baix Camp",161,"ods17","ods17.coopHab",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods01","ods01.rdfb.hab",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods01","ods01.PobrSev",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods01","ods01.Gasto_23perHab",14.15
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods2","ods2.propEco",1.3
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods2","ods2.propSau",58.8
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods3","ods3.MortGen",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods3","ods3.EV",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods4","ods4.tasaSup",25.8
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods4","ods4.Gasto_32perHab",22.29
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods5","ods5.percAtFem",19.047619047619
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods5","ods5.indexParitat",100
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods5","ods5.percDif",-34.8
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods6","ods6.consHab",126.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods6","ods6.total_m3",1.071
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods6","ods6.vuln",1
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods7","ods7.gas.hab.dia",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods7","ods7.propFG",30.8
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods7","ods7.tasa.Ins",1.77
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods8","ods8.tasaParo",6.3
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods8","ods8.tasPib",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods9","ods9.percInd",33.3
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods9","ods9.taxEmpInd",0
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods10","ods10.pobr",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods10","ods10.gini",30.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods10","ods10.dep",68.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods11","ods11.indAcc",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods11","ods11.InMot1000",946.902654867257
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods11","ods11.supVerd_hab",10.07507024
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods11","ods11.pct_inun",16.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods12","ods12.select.kg_hab",260.04
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods12","ods12.fr_selectiva",55.73
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods13","ods13.Gasto_17perHab",326.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods13","ods13.Participa",1
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods15","ods15.tasaBosque",21.8
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods15","ods15.snuPerc",99.7
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods16","ods16.tasaCrimConv",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods16","ods16.percVotants",88.42
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods16","ods16.deut.hab",0
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods17","ods17.coopIngr",NA
"43046","43046-conesa","Conesa","Tarragona","Conca de Barberà",113,"ods17","ods17.coopHab",NA
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods01","ods01.rdfb.hab",14122
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods01","ods01.PobrSev",13.9
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods01","ods01.Gasto_23perHab",65.65
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods2","ods2.propEco",7.5
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods2","ods2.propSau",52.9
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods3","ods3.MortGen",NA
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods3","ods3.EV",NA
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods4","ods4.tasaSup",9.3
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods4","ods4.Gasto_32perHab",130.45
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods5","ods5.percAtFem",54.9417436721575
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods5","ods5.indexParitat",77
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods5","ods5.percDif",-30.2
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods6","ods6.consHab",96.8
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods6","ods6.total_m3",1.954
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods6","ods6.vuln",1
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods7","ods7.gas.hab.dia",1.39
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods7","ods7.propFG",22.9
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods7","ods7.tasa.Ins",1.68
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods8","ods8.tasaParo",11
"43047","43047-constanti","Constantí","Tarragona","Tarragonès",6921,"ods8","ods8.tasPib",17.7882842101734
