"ine","Municipio","Població","Provincia","Comarca","any","n_habitatges","rendaHabM","cat_pobl","renda_famNeta","pes_llog"
"17049","Celrà",5553,"Girona","Gironès",2024,251,751,"5.000-10.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2011,6,541,"< 1.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2012,7,562,"< 1.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2013,7,479,"< 1.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2014,8,441,"< 1.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2015,7,561,"< 1.000",35792,18.81
"17050","Cervià de Ter",997,"Girona","Gironès",2016,13,518,"< 1.000",38781,16.03
"17050","Cervià de Ter",997,"Girona","Gironès",2017,12,535,"< 1.000",40009,16.05
"17050","Cervià de Ter",997,"Girona","Gironès",2018,11,481,"< 1.000",39879,14.47
"17050","Cervià de Ter",997,"Girona","Gironès",2019,16,488,"< 1.000",43614,13.43
"17050","Cervià de Ter",997,"Girona","Gironès",2020,6,617,"< 1.000",44300,16.71
"17050","Cervià de Ter",997,"Girona","Gironès",2021,6,608,"< 1.000",46472,15.7
"17050","Cervià de Ter",997,"Girona","Gironès",2022,29,530,"< 1.000",47863,13.29
"17050","Cervià de Ter",997,"Girona","Gironès",2023,9,680,"< 1.000",NA,NA
"17050","Cervià de Ter",997,"Girona","Gironès",2024,12,786,"< 1.000",NA,NA
"17051","Cistella",294,"Girona","Alt Empordà",2010,6,622,"< 1.000",NA,NA
"17051","Cistella",294,"Girona","Alt Empordà",2011,6,637,"< 1.000",NA,NA
"17051","Cistella",294,"Girona","Alt Empordà",2013,7,518,"< 1.000",NA,NA
"17051","Cistella",294,"Girona","Alt Empordà",2020,9,703,"< 1.000",33594,25.11
"17051","Cistella",294,"Girona","Alt Empordà",2024,6,754,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2008,9,365,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2009,10,407,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2010,9,361,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2012,6,358,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2014,13,376,"< 1.000",NA,NA
"17054","Colera",490,"Girona","Alt Empordà",2017,12,504,"< 1.000",29951,20.19
"17054","Colera",490,"Girona","Alt Empordà",2018,9,404,"< 1.000",31175,15.55
"17054","Colera",490,"Girona","Alt Empordà",2019,16,386,"< 1.000",33284,13.92
"17054","Colera",490,"Girona","Alt Empordà",2021,8,430,"< 1.000",33096,15.59
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2007,9,550,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2008,7,600,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2009,7,560,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2010,6,708,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2011,16,539,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2012,11,547,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2013,20,451,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2014,15,432,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2015,17,610,"1.000-5.000",37909,19.31
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2016,28,508,"1.000-5.000",39050,15.61
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2017,56,545,"1.000-5.000",39033,16.76
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2018,38,540,"1.000-5.000",40569,15.97
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2019,79,511,"1.000-5.000",43077,14.23
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2020,85,589,"1.000-5.000",42941,16.46
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2021,107,616,"1.000-5.000",46053,16.05
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2022,93,699,"1.000-5.000",47891,17.51
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2023,88,772,"1.000-5.000",NA,NA
"17056","Cornellà del Terri",2394,"Girona","Pla de l'Estany",2024,95,904,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2009,11,543,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2010,11,528,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2011,9,507,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2012,15,565,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2013,14,581,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2014,16,528,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2015,14,452,"1.000-5.000",31675,17.12
"17057","Corçà",1282,"Girona","Baix Empordà",2016,17,499,"1.000-5.000",32968,18.16
"17057","Corçà",1282,"Girona","Baix Empordà",2017,11,571,"1.000-5.000",34598,19.8
"17057","Corçà",1282,"Girona","Baix Empordà",2018,13,540,"1.000-5.000",38122,17
"17057","Corçà",1282,"Girona","Baix Empordà",2019,21,652,"1.000-5.000",40228,19.45
"17057","Corçà",1282,"Girona","Baix Empordà",2020,19,737,"1.000-5.000",38154,23.18
"17057","Corçà",1282,"Girona","Baix Empordà",2021,18,632,"1.000-5.000",40165,18.88
"17057","Corçà",1282,"Girona","Baix Empordà",2022,32,576,"1.000-5.000",42847,16.13
"17057","Corçà",1282,"Girona","Baix Empordà",2023,12,589,"1.000-5.000",NA,NA
"17057","Corçà",1282,"Girona","Baix Empordà",2024,23,763,"1.000-5.000",NA,NA
"17058","Crespià",251,"Girona","Pla de l'Estany",2019,12,492,"< 1.000",32590,18.12
"17058","Crespià",251,"Girona","Pla de l'Estany",2023,12,1017,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2008,6,405,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2009,7,418,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2011,8,345,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2012,9,367,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2014,8,456,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2015,8,426,"< 1.000",26442,19.33
"17060","Darnius",549,"Girona","Alt Empordà",2016,15,374,"< 1.000",25287,17.75
"17060","Darnius",549,"Girona","Alt Empordà",2017,11,506,"< 1.000",26239,23.14
"17060","Darnius",549,"Girona","Alt Empordà",2018,15,408,"< 1.000",27975,17.5
"17060","Darnius",549,"Girona","Alt Empordà",2020,23,464,"< 1.000",30217,18.43
"17060","Darnius",549,"Girona","Alt Empordà",2021,19,440,"< 1.000",30120,17.53
"17060","Darnius",549,"Girona","Alt Empordà",2022,31,487,"< 1.000",31096,18.79
"17060","Darnius",549,"Girona","Alt Empordà",2023,6,571,"< 1.000",NA,NA
"17060","Darnius",549,"Girona","Alt Empordà",2024,27,510,"< 1.000",NA,NA
"17061","Das",270,"Girona","Cerdanya",2010,8,729,"< 1.000",NA,NA
"17061","Das",270,"Girona","Cerdanya",2014,6,719,"< 1.000",NA,NA
"17061","Das",270,"Girona","Cerdanya",2020,6,1200,"< 1.000",58029,24.82
"17061","Das",270,"Girona","Cerdanya",2021,15,667,"< 1.000",52218,15.33
"17062","Escala, L'",10630,"Girona","Alt Empordà",2007,62,480,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2008,65,484,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2009,83,529,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2010,85,522,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2011,130,489,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2012,142,499,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2013,136,485,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2014,137,463,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2015,163,458,"10.000-50.000",25600,21.47
"17062","Escala, L'",10630,"Girona","Alt Empordà",2016,153,473,"10.000-50.000",26564,21.37
"17062","Escala, L'",10630,"Girona","Alt Empordà",2017,161,480,"10.000-50.000",30249,19.04
"17062","Escala, L'",10630,"Girona","Alt Empordà",2018,183,523,"10.000-50.000",31348,20.02
"17062","Escala, L'",10630,"Girona","Alt Empordà",2019,520,528,"10.000-50.000",31182,20.32
"17062","Escala, L'",10630,"Girona","Alt Empordà",2020,507,542,"10.000-50.000",30716,21.17
"17062","Escala, L'",10630,"Girona","Alt Empordà",2021,683,580,"10.000-50.000",31309,22.23
"17062","Escala, L'",10630,"Girona","Alt Empordà",2022,538,640,"10.000-50.000",32835,23.39
"17062","Escala, L'",10630,"Girona","Alt Empordà",2023,441,661,"10.000-50.000",NA,NA
"17062","Escala, L'",10630,"Girona","Alt Empordà",2024,505,666,"10.000-50.000",NA,NA
"17063","Espinelves",254,"Girona","Osona",2011,6,438,"< 1.000",NA,NA
"17063","Espinelves",254,"Girona","Osona",2012,8,895,"< 1.000",NA,NA
"17063","Espinelves",254,"Girona","Osona",2013,11,418,"< 1.000",NA,NA
"17063","Espinelves",254,"Girona","Osona",2014,6,379,"< 1.000",NA,NA
"17063","Espinelves",254,"Girona","Osona",2015,8,398,"< 1.000",32154,14.85
"17063","Espinelves",254,"Girona","Osona",2017,6,403,"< 1.000",37500,12.9
"17063","Espinelves",254,"Girona","Osona",2018,8,450,"< 1.000",34697,15.56
"17063","Espinelves",254,"Girona","Osona",2019,7,377,"< 1.000",36619,12.35
"17063","Espinelves",254,"Girona","Osona",2020,17,563,"< 1.000",38894,17.37
"17063","Espinelves",254,"Girona","Osona",2021,12,650,"< 1.000",39393,19.8
"17063","Espinelves",254,"Girona","Osona",2022,6,571,"< 1.000",42621,16.08
"17063","Espinelves",254,"Girona","Osona",2023,6,550,"< 1.000",NA,NA
"17064","Espolla",412,"Girona","Alt Empordà",2016,6,517,"< 1.000",32087,19.33
"17065","Esponellà",438,"Girona","Pla de l'Estany",2011,6,554,"< 1.000",NA,NA
"17065","Esponellà",438,"Girona","Pla de l'Estany",2020,6,775,"< 1.000",47309,19.66
"17065","Esponellà",438,"Girona","Pla de l'Estany",2021,15,1030,"< 1.000",49031,25.21
"17065","Esponellà",438,"Girona","Pla de l'Estany",2024,6,817,"< 1.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2007,1077,495,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2008,1375,507,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2009,1496,491,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2010,1511,455,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2011,1619,453,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2012,1687,426,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2013,1751,405,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2014,1654,405,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2015,1563,412,"10.000-50.000",26108,18.94
"17066","Figueres",48670,"Girona","Alt Empordà",2016,1448,422,"10.000-50.000",26989,18.76
"17066","Figueres",48670,"Girona","Alt Empordà",2017,1489,438,"10.000-50.000",27583,19.06
"17066","Figueres",48670,"Girona","Alt Empordà",2018,1554,456,"10.000-50.000",29164,18.76
"17066","Figueres",48670,"Girona","Alt Empordà",2019,4475,481,"10.000-50.000",30181,19.12
"17066","Figueres",48670,"Girona","Alt Empordà",2020,3731,493,"10.000-50.000",29428,20.1
"17066","Figueres",48670,"Girona","Alt Empordà",2021,4374,475,"10.000-50.000",30354,18.78
"17066","Figueres",48670,"Girona","Alt Empordà",2022,4432,507,"10.000-50.000",32086,18.96
"17066","Figueres",48670,"Girona","Alt Empordà",2023,3682,547,"10.000-50.000",NA,NA
"17066","Figueres",48670,"Girona","Alt Empordà",2024,3158,570,"10.000-50.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2007,9,532,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2008,8,486,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2009,10,570,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2010,14,475,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2011,10,512,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2012,11,476,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2013,24,471,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2014,11,376,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2015,13,474,"1.000-5.000",30675,18.54
"17067","Flaçà",1145,"Girona","Gironès",2016,23,434,"1.000-5.000",32397,16.08
"17067","Flaçà",1145,"Girona","Gironès",2017,13,480,"1.000-5.000",33145,17.38
"17067","Flaçà",1145,"Girona","Gironès",2018,29,489,"1.000-5.000",34409,17.05
"17067","Flaçà",1145,"Girona","Gironès",2019,56,504,"1.000-5.000",35732,16.93
"17067","Flaçà",1145,"Girona","Gironès",2020,57,544,"1.000-5.000",35830,18.22
"17067","Flaçà",1145,"Girona","Gironès",2021,56,561,"1.000-5.000",36721,18.33
"17067","Flaçà",1145,"Girona","Gironès",2022,62,596,"1.000-5.000",38904,18.38
"17067","Flaçà",1145,"Girona","Gironès",2023,43,673,"1.000-5.000",NA,NA
"17067","Flaçà",1145,"Girona","Gironès",2024,24,629,"1.000-5.000",NA,NA
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2014,8,586,"< 1.000",NA,NA
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2015,8,581,"< 1.000",35543,19.62
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2016,9,672,"< 1.000",36159,22.3
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2018,13,735,"< 1.000",45697,19.3
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2019,17,808,"< 1.000",40137,24.16
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2021,32,1059,"< 1.000",46770,27.17
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2022,16,789,"< 1.000",50804,18.64
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2023,10,648,"< 1.000",NA,NA
"17069","Fontanals de Cerdanya",531,"Girona","Cerdanya",2024,22,918,"< 1.000",NA,NA
"17071","Fontcoberta",1501,"Girona","Pla de l'Estany",2013,6,525,"1.000-5.000",NA,NA
"17071","Fontcoberta",1501,"Girona","Pla de l'Estany",2017,7,634,"1.000-5.000",41295,18.42
"17071","Fontcoberta",1501,"Girona","Pla de l'Estany",2024,25,579,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2007,12,707,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2008,22,829,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2009,15,690,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2010,19,718,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2011,13,598,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2012,18,663,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2013,19,529,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2014,24,622,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2015,27,603,"1.000-5.000",48022,15.07
"17073","Fornells de la Selva",2780,"Girona","Gironès",2016,34,628,"1.000-5.000",49233,15.31
"17073","Fornells de la Selva",2780,"Girona","Gironès",2017,36,644,"1.000-5.000",50791,15.22
"17073","Fornells de la Selva",2780,"Girona","Gironès",2018,33,845,"1.000-5.000",54584,18.58
"17073","Fornells de la Selva",2780,"Girona","Gironès",2019,74,739,"1.000-5.000",56203,15.78
"17073","Fornells de la Selva",2780,"Girona","Gironès",2020,76,742,"1.000-5.000",57726,15.42
"17073","Fornells de la Selva",2780,"Girona","Gironès",2021,78,798,"1.000-5.000",59561,16.08
"17073","Fornells de la Selva",2780,"Girona","Gironès",2022,52,1009,"1.000-5.000",63764,18.99
"17073","Fornells de la Selva",2780,"Girona","Gironès",2023,62,990,"1.000-5.000",NA,NA
"17073","Fornells de la Selva",2780,"Girona","Gironès",2024,35,994,"1.000-5.000",NA,NA
"17074","Fortià",801,"Girona","Alt Empordà",2008,10,752,"< 1.000",NA,NA
"17074","Fortià",801,"Girona","Alt Empordà",2011,8,463,"< 1.000",NA,NA
"17074","Fortià",801,"Girona","Alt Empordà",2016,9,454,"< 1.000",32846,16.59
"17074","Fortià",801,"Girona","Alt Empordà",2017,8,528,"< 1.000",33861,18.71
"17074","Fortià",801,"Girona","Alt Empordà",2019,29,492,"< 1.000",35110,16.82
"17074","Fortià",801,"Girona","Alt Empordà",2021,30,622,"< 1.000",38546,19.36
"17074","Fortià",801,"Girona","Alt Empordà",2023,20,641,"< 1.000",NA,NA
"17075","Garrigàs",470,"Girona","Alt Empordà",2009,6,735,"< 1.000",NA,NA
"17075","Garrigàs",470,"Girona","Alt Empordà",2012,10,550,"< 1.000",NA,NA
"17075","Garrigàs",470,"Girona","Alt Empordà",2013,7,593,"< 1.000",NA,NA
"17075","Garrigàs",470,"Girona","Alt Empordà",2014,8,591,"< 1.000",NA,NA
"17075","Garrigàs",470,"Girona","Alt Empordà",2015,8,889,"< 1.000",34017,31.36
"17075","Garrigàs",470,"Girona","Alt Empordà",2017,11,664,"< 1.000",38792,20.54
"17075","Garrigàs",470,"Girona","Alt Empordà",2018,9,625,"< 1.000",41172,18.22
"17075","Garrigàs",470,"Girona","Alt Empordà",2020,6,810,"< 1.000",41242,23.57
"17075","Garrigàs",470,"Girona","Alt Empordà",2021,16,776,"< 1.000",42950,21.68
"17076","Garrigoles",186,"Girona","Baix Empordà",2011,6,546,"< 1.000",NA,NA
"17076","Garrigoles",186,"Girona","Baix Empordà",2017,6,688,"< 1.000",31245,26.42
"17076","Garrigoles",186,"Girona","Baix Empordà",2021,6,644,"< 1.000",40401,19.13
"17077","Garriguella",967,"Girona","Alt Empordà",2008,10,482,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2009,10,419,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2010,15,466,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2011,12,541,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2012,9,522,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2013,11,541,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2014,10,630,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2015,9,623,"< 1.000",29967,24.95
"17077","Garriguella",967,"Girona","Alt Empordà",2016,14,587,"< 1.000",30489,23.1
"17077","Garriguella",967,"Girona","Alt Empordà",2017,12,558,"< 1.000",31470,21.28
"17077","Garriguella",967,"Girona","Alt Empordà",2018,21,430,"< 1.000",33933,15.21
"17077","Garriguella",967,"Girona","Alt Empordà",2019,28,467,"< 1.000",34673,16.16
"17077","Garriguella",967,"Girona","Alt Empordà",2020,42,603,"< 1.000",37530,19.28
"17077","Garriguella",967,"Girona","Alt Empordà",2021,41,626,"< 1.000",37773,19.89
"17077","Garriguella",967,"Girona","Alt Empordà",2022,43,550,"< 1.000",43327,15.23
"17077","Garriguella",967,"Girona","Alt Empordà",2023,51,543,"< 1.000",NA,NA
"17077","Garriguella",967,"Girona","Alt Empordà",2024,17,589,"< 1.000",NA,NA
"17078","Ger",494,"Girona","Cerdanya",2014,6,512,"< 1.000",NA,NA
"17078","Ger",494,"Girona","Cerdanya",2017,7,740,"< 1.000",37588,23.62
"17078","Ger",494,"Girona","Cerdanya",2018,8,696,"< 1.000",41401,20.17
"17078","Ger",494,"Girona","Cerdanya",2019,7,826,"< 1.000",41561,23.85
"17078","Ger",494,"Girona","Cerdanya",2020,14,793,"< 1.000",41774,22.78
"17078","Ger",494,"Girona","Cerdanya",2021,6,1028,"< 1.000",46324,26.63
"17078","Ger",494,"Girona","Cerdanya",2024,13,765,"< 1.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2007,1459,570,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2008,1730,569,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2009,2053,546,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2010,2490,548,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2011,2887,529,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2012,3078,493,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2013,3306,472,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2014,3618,466,"> 100.000",NA,NA
"17079","Girona",106476,"Girona","Gironès",2015,3316,486,"> 100.000",33591,17.36
"17079","Girona",106476,"Girona","Gironès",2016,3131,515,"> 100.000",35054,17.63
"17079","Girona",106476,"Girona","Gironès",2017,3267,561,"> 100.000",35968,18.72
"17079","Girona",106476,"Girona","Gironès",2018,3677,598,"> 100.000",37139,19.32
"17079","Girona",106476,"Girona","Gironès",2019,11392,634,"> 100.000",39298,19.36
"17079","Girona",106476,"Girona","Gironès",2020,9633,641,"> 100.000",39210,19.62
"17079","Girona",106476,"Girona","Gironès",2021,12132,624,"> 100.000",40260,18.6
"17079","Girona",106476,"Girona","Gironès",2022,10113,695,"> 100.000",41955,19.88
