ANY,PROVINCIA,COMARCA,CDMUN,MUNICIPI,SECTOR,CONSUM [kWh PCS],OBSERVACIONS
2023,BARCELONA,MARESME,08172,PREMIA DE MAR,DOMÈSTIC,34185493,
2023,BARCELONA,MARESME,08172,PREMIA DE MAR,SERVEIS,5730802,
2023,BARCELONA,BERGUEDA,08175,PUIG-REIG,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BERGUEDA,08175,PUIG-REIG,DOMÈSTIC,9687257,
2023,BARCELONA,BERGUEDA,08175,PUIG-REIG,SERVEIS,1935481,
2023,BARCELONA,VALLES OCCIDENTAL,08180,RIPOLLET,SERVEIS,9088707,
2023,BARCELONA,VALLES OCCIDENTAL,08180,RIPOLLET,DOMÈSTIC,40192617,
2023,BARCELONA,VALLES OCCIDENTAL,08180,RIPOLLET,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08181,"ROCA DEL VALLES, LA",SERVEIS,14946117,
2023,BARCELONA,VALLES ORIENTAL,08181,"ROCA DEL VALLES, LA",DOMÈSTIC,15487640,
2023,BARCELONA,BAGES,08182,"PONT DE VILOMARA I ROCAFORT, EL",SERVEIS,831906,
2023,BARCELONA,BAGES,08182,"PONT DE VILOMARA I ROCAFORT, EL",DOMÈSTIC,6140594,
2023,BARCELONA,BAGES,08182,"PONT DE VILOMARA I ROCAFORT, EL",INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08183,RODA DE TER,DOMÈSTIC,10061913,
2023,BARCELONA,OSONA,08183,RODA DE TER,SERVEIS,1248527,
2023,BARCELONA,VALLES OCCIDENTAL,08184,RUBI,INDUSTRIAL,151753653,
2023,BARCELONA,VALLES OCCIDENTAL,08184,RUBI,DOMÈSTIC,80402293,
2023,BARCELONA,VALLES OCCIDENTAL,08184,RUBI,SERVEIS,17168619,Inclou el consum del sector transport.
2023,BARCELONA,VALLES OCCIDENTAL,08187,SABADELL,SERVEIS,94825159,
2023,BARCELONA,VALLES OCCIDENTAL,08187,SABADELL,DOMÈSTIC,281842139,
2023,BARCELONA,VALLES OCCIDENTAL,08187,SABADELL,INDUSTRIAL,60773422,
2023,BARCELONA,BAGES,08191,SALLENT,DOMÈSTIC,13807615,
2023,BARCELONA,BAGES,08191,SALLENT,INDUSTRIAL,17687028,
2023,BARCELONA,BAGES,08191,SALLENT,SERVEIS,9035895,
2023,BARCELONA,BAGES,08192,SANTPEDOR,DOMÈSTIC,16415703,
2023,BARCELONA,BAGES,08192,SANTPEDOR,INDUSTRIAL,14819271,
2023,BARCELONA,BAGES,08192,SANTPEDOR,SERVEIS,8852293,
2023,BARCELONA,BARCELONES,08194,SANT ADRIA DE BESOS,SERVEIS,32250592,
2023,BARCELONA,BARCELONES,08194,SANT ADRIA DE BESOS,DOMÈSTIC,25819489,
2023,BARCELONA,BARCELONES,08194,SANT ADRIA DE BESOS,CT RO,,Dades subjectes a secret estadístic. Inclou el consum de centrals tèrmiques de l'antic règim ordinari.
2023,BARCELONA,BARCELONES,08194,SANT ADRIA DE BESOS,INDUSTRIAL,356364,
2023,BARCELONA,BAIX LLOBREGAT,08196,SANT ANDREU DE LA BARCA,SERVEIS,7640412,
2023,BARCELONA,BAIX LLOBREGAT,08196,SANT ANDREU DE LA BARCA,INDUSTRIAL,22197393,
2023,BARCELONA,BAIX LLOBREGAT,08196,SANT ANDREU DE LA BARCA,DOMÈSTIC,29502005,
2023,BARCELONA,MARESME,08197,SANT ANDREU DE LLAVANERES,PRIMARI,984500,
2023,BARCELONA,MARESME,08197,SANT ANDREU DE LLAVANERES,SERVEIS,3746692,
2023,BARCELONA,MARESME,08197,SANT ANDREU DE LLAVANERES,DOMÈSTIC,23174013,
2023,BARCELONA,VALLES ORIENTAL,08198,SANT ANTONI DE VILAMAJOR,SERVEIS,1283306,
2023,BARCELONA,VALLES ORIENTAL,08198,SANT ANTONI DE VILAMAJOR,DOMÈSTIC,8557085,
2023,BARCELONA,VALLES ORIENTAL,08198,SANT ANTONI DE VILAMAJOR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08200,SANT BOI DE LLOBREGAT,INDUSTRIAL,15351666,
2023,BARCELONA,BAIX LLOBREGAT,08200,SANT BOI DE LLOBREGAT,SERVEIS,50535004,Inclou el consum del sector transport.
2023,BARCELONA,BAIX LLOBREGAT,08200,SANT BOI DE LLOBREGAT,DOMÈSTIC,72285980,
2023,BARCELONA,VALLES ORIENTAL,08202,SANT CELONI,INDUSTRIAL,123990534,
2023,BARCELONA,VALLES ORIENTAL,08202,SANT CELONI,SERVEIS,5213224,
2023,BARCELONA,VALLES ORIENTAL,08202,SANT CELONI,DOMÈSTIC,26496572,
2023,BARCELONA,MARESME,08203,SANT CEBRIA DE VALLALTA,DOMÈSTIC,3535765,
2023,BARCELONA,MARESME,08203,SANT CEBRIA DE VALLALTA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08203,SANT CEBRIA DE VALLALTA,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08204,SANT CLIMENT DE LLOBREGAT,SERVEIS,521469,
2023,BARCELONA,BAIX LLOBREGAT,08204,SANT CLIMENT DE LLOBREGAT,DOMÈSTIC,1822011,
2023,BARCELONA,VALLES OCCIDENTAL,08205,SANT CUGAT DEL VALLES,SERVEIS,153194423,
2023,BARCELONA,VALLES OCCIDENTAL,08205,SANT CUGAT DEL VALLES,INDUSTRIAL,54233337,
2023,BARCELONA,VALLES OCCIDENTAL,08205,SANT CUGAT DEL VALLES,DOMÈSTIC,186284986,
2023,BARCELONA,ALT PENEDES,08206,SANT CUGAT SESGARRIGUES,SERVEIS,232508,
2023,BARCELONA,ALT PENEDES,08206,SANT CUGAT SESGARRIGUES,DOMÈSTIC,1119732,
2023,BARCELONA,VALLES ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,DOMÈSTIC,4496590,
2023,BARCELONA,VALLES ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08208,SANT ESTEVE SESROVIRES,DOMÈSTIC,11181406,
2023,BARCELONA,BAIX LLOBREGAT,08208,SANT ESTEVE SESROVIRES,INDUSTRIAL,43245400,
2023,BARCELONA,BAIX LLOBREGAT,08208,SANT ESTEVE SESROVIRES,SERVEIS,27184939,
2023,BARCELONA,VALLES ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,DOMÈSTIC,10274393,
2023,BARCELONA,VALLES ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,INDUSTRIAL,15747642,
2023,BARCELONA,VALLES ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,SERVEIS,4577894,
2023,BARCELONA,VALLES ORIENTAL,08210,SANT FELIU DE CODINES,SERVEIS,578169,
2023,BARCELONA,VALLES ORIENTAL,08210,SANT FELIU DE CODINES,DOMÈSTIC,4154805,
2023,BARCELONA,BAIX LLOBREGAT,08211,SANT FELIU DE LLOBREGAT,SERVEIS,14122524,
2023,BARCELONA,BAIX LLOBREGAT,08211,SANT FELIU DE LLOBREGAT,INDUSTRIAL,15468385,
2023,BARCELONA,BAIX LLOBREGAT,08211,SANT FELIU DE LLOBREGAT,DOMÈSTIC,44179743,
2023,BARCELONA,BAGES,08213,SANT FRUITOS DE BAGES,SERVEIS,6488443,
2023,BARCELONA,BAGES,08213,SANT FRUITOS DE BAGES,INDUSTRIAL,18995485,
2023,BARCELONA,BAGES,08213,SANT FRUITOS DE BAGES,DOMÈSTIC,16994576,
2023,BARCELONA,MARESME,08214,VILASSAR DE DALT,SERVEIS,3227875,
2023,BARCELONA,MARESME,08214,VILASSAR DE DALT,DOMÈSTIC,15759774,
2023,BARCELONA,MARESME,08214,VILASSAR DE DALT,PRIMARI,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08214,VILASSAR DE DALT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08215,SANT HIPOLIT DE VOLTREGA,DOMÈSTIC,5808542,
2023,BARCELONA,OSONA,08215,SANT HIPOLIT DE VOLTREGA,SERVEIS,813714,
2023,BARCELONA,BAIX LLOBREGAT,08217,SANT JOAN DESPI,INDUSTRIAL,13461673,
2023,BARCELONA,BAIX LLOBREGAT,08217,SANT JOAN DESPI,DOMÈSTIC,34001862,
2023,BARCELONA,BAIX LLOBREGAT,08217,SANT JOAN DESPI,SERVEIS,19865920,
2023,BARCELONA,BAGES,08218,SANT JOAN DE VILATORRADA,SERVEIS,2372422,
2023,BARCELONA,BAGES,08218,SANT JOAN DE VILATORRADA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAGES,08218,SANT JOAN DE VILATORRADA,DOMÈSTIC,23043155,
2023,BARCELONA,MARESME,08219,VILASSAR DE MAR,DOMÈSTIC,32486738,
2023,BARCELONA,MARESME,08219,VILASSAR DE MAR,SERVEIS,3713375,
2023,BARCELONA,MARESME,08219,VILASSAR DE MAR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08219,VILASSAR DE MAR,PRIMARI,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08220,SANT JULIA DE VILATORTA,SERVEIS,924926,
2023,BARCELONA,OSONA,08220,SANT JULIA DE VILATORTA,DOMÈSTIC,4691897,
2023,BARCELONA,BAIX LLOBREGAT,08221,SANT JUST DESVERN,INDUSTRIAL,11796038,
2023,BARCELONA,BAIX LLOBREGAT,08221,SANT JUST DESVERN,DOMÈSTIC,32027149,
2023,BARCELONA,BAIX LLOBREGAT,08221,SANT JUST DESVERN,SERVEIS,11630978,
2023,BARCELONA,ALT PENEDES,08222,SANT LLORENÇ D'HORTONS,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,ALT PENEDES,08222,SANT LLORENÇ D'HORTONS,DOMÈSTIC,578652,
2023,BARCELONA,OSONA,08224,SANT MARTI DE CENTELLES,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08224,SANT MARTI DE CENTELLES,DOMÈSTIC,1919761,
2023,BARCELONA,ANOIA,08228,SANT MARTI SESGUEIOLES,DOMÈSTIC,552329,
2023,BARCELONA,MARESME,08230,PREMIA DE DALT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08230,PREMIA DE DALT,SERVEIS,2993090,
2023,BARCELONA,MARESME,08230,PREMIA DE DALT,DOMÈSTIC,19699418,
2023,BARCELONA,MARESME,08230,PREMIA DE DALT,PRIMARI,,Dades subjectes a secret estadístic.
2023,BARCELONA,GARRAF,08231,SANT PERE DE RIBES,DOMÈSTIC,38335833,
2023,BARCELONA,GARRAF,08231,SANT PERE DE RIBES,SERVEIS,14349367,
2023,BARCELONA,ALT PENEDES,08232,SANT PERE DE RIUDEBITLLES,INDUSTRIAL,29732373,
2023,BARCELONA,ALT PENEDES,08232,SANT PERE DE RIUDEBITLLES,DOMÈSTIC,3129805,
2023,BARCELONA,ALT PENEDES,08232,SANT PERE DE RIUDEBITLLES,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08234,SANT PERE DE VILAMAJOR,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08234,SANT PERE DE VILAMAJOR,DOMÈSTIC,2319742,
2023,BARCELONA,VALLES ORIENTAL,08234,SANT PERE DE VILAMAJOR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08235,SANT POL DE MAR,DOMÈSTIC,8421514,
2023,BARCELONA,MARESME,08235,SANT POL DE MAR,SERVEIS,429945,
2023,BARCELONA,ALT PENEDES,08236,SANT QUINTI DE MEDIONA,DOMÈSTIC,1166303,
2023,BARCELONA,ALT PENEDES,08236,SANT QUINTI DE MEDIONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08237,SANT QUIRZE DE BESORA,DOMÈSTIC,3731905,
2023,BARCELONA,OSONA,08237,SANT QUIRZE DE BESORA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08237,SANT QUIRZE DE BESORA,SERVEIS,362381,
2023,BARCELONA,VALLES OCCIDENTAL,08238,SANT QUIRZE DEL VALLES,DOMÈSTIC,37055367,
2023,BARCELONA,VALLES OCCIDENTAL,08238,SANT QUIRZE DEL VALLES,INDUSTRIAL,5732418,
2023,BARCELONA,VALLES OCCIDENTAL,08238,SANT QUIRZE DEL VALLES,SERVEIS,6797703,
2023,BARCELONA,ALT PENEDES,08240,SANT SADURNI D'ANOIA,SERVEIS,3586579,
2023,BARCELONA,ALT PENEDES,08240,SANT SADURNI D'ANOIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,ALT PENEDES,08240,SANT SADURNI D'ANOIA,DOMÈSTIC,14823995,
2023,BARCELONA,BAIX LLOBREGAT,08244,SANTA COLOMA DE CERVELLO,DOMÈSTIC,10126530,
2023,BARCELONA,BAIX LLOBREGAT,08244,SANTA COLOMA DE CERVELLO,SERVEIS,967590,
2023,BARCELONA,BAIX LLOBREGAT,08244,SANTA COLOMA DE CERVELLO,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BARCELONES,08245,SANTA COLOMA DE GRAMENET,SERVEIS,25659845,
2023,BARCELONA,BARCELONES,08245,SANTA COLOMA DE GRAMENET,DOMÈSTIC,82714187,
2023,BARCELONA,BARCELONES,08245,SANTA COLOMA DE GRAMENET,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08246,SANTA EUGENIA DE BERGA,SERVEIS,1139952,
2023,BARCELONA,OSONA,08246,SANTA EUGENIA DE BERGA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08246,SANTA EUGENIA DE BERGA,DOMÈSTIC,2533510,
2023,BARCELONA,VALLES ORIENTAL,08248,SANTA EULALIA DE RONÇANA,DOMÈSTIC,1005774,
2023,BARCELONA,ANOIA,08250,SANTA MARGARIDA DE MONTBUI,DOMÈSTIC,10517056,
2023,BARCELONA,ANOIA,08250,SANTA MARGARIDA DE MONTBUI,SERVEIS,2146451,
2023,BARCELONA,ALT PENEDES,08251,SANTA MARGARIDA I ELS MONJOS,SERVEIS,1998540,
2023,BARCELONA,ALT PENEDES,08251,SANTA MARGARIDA I ELS MONJOS,DOMÈSTIC,8193831,
2023,BARCELONA,ALT PENEDES,08251,SANTA MARGARIDA I ELS MONJOS,INDUSTRIAL,127273521,
2023,BARCELONA,VALLES OCCIDENTAL,08252,BARBERA DEL VALLES,INDUSTRIAL,56590678,
2023,BARCELONA,VALLES OCCIDENTAL,08252,BARBERA DEL VALLES,DOMÈSTIC,39516320,
2023,BARCELONA,VALLES OCCIDENTAL,08252,BARBERA DEL VALLES,SERVEIS,13373755,
2023,BARCELONA,OSONA,08254,"ESQUIROL, L’",SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08254,"ESQUIROL, L’",INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08256,SANTA MARIA DE MARTORELLES,DOMÈSTIC,578723,
2023,BARCELONA,VALLES ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,INDUSTRIAL,9424722,
2023,BARCELONA,VALLES ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,DOMÈSTIC,12542549,
2023,BARCELONA,VALLES OCCIDENTAL,08260,SANTA PERPETUA DE MOGODA,SERVEIS,8180776,
2023,BARCELONA,VALLES OCCIDENTAL,08260,SANTA PERPETUA DE MOGODA,DOMÈSTIC,31665649,
2023,BARCELONA,VALLES OCCIDENTAL,08260,SANTA PERPETUA DE MOGODA,INDUSTRIAL,225378134,
2023,BARCELONA,MARESME,08261,SANTA SUSANNA,DOMÈSTIC,4257341,
2023,BARCELONA,MARESME,08261,SANTA SUSANNA,SERVEIS,14019099,
2023,BARCELONA,BAGES,08262,SANT VICENÇ DE CASTELLET,SERVEIS,2415349,
2023,BARCELONA,BAGES,08262,SANT VICENÇ DE CASTELLET,DOMÈSTIC,15161533,
2023,BARCELONA,BAGES,08262,SANT VICENÇ DE CASTELLET,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08263,SANT VICENÇ DELS HORTS,SERVEIS,3827174,
2023,BARCELONA,BAIX LLOBREGAT,08263,SANT VICENÇ DELS HORTS,INDUSTRIAL,59084272,
2023,BARCELONA,BAIX LLOBREGAT,08263,SANT VICENÇ DELS HORTS,DOMÈSTIC,25177478,
2023,BARCELONA,MARESME,08264,SANT VICENÇ DE MONTALT,SERVEIS,1909891,
2023,BARCELONA,MARESME,08264,SANT VICENÇ DE MONTALT,DOMÈSTIC,17200290,
2023,BARCELONA,OSONA,08265,SANT VICENÇ DE TORELLO,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08265,SANT VICENÇ DE TORELLO,DOMÈSTIC,2184053,
2023,BARCELONA,OSONA,08265,SANT VICENÇ DE TORELLO,SERVEIS,865755,
2023,BARCELONA,VALLES OCCIDENTAL,08266,CERDANYOLA DEL VALLES,SERVEIS,126427101,
2023,BARCELONA,VALLES OCCIDENTAL,08266,CERDANYOLA DEL VALLES,INDUSTRIAL,42870724,
2023,BARCELONA,VALLES OCCIDENTAL,08266,CERDANYOLA DEL VALLES,DOMÈSTIC,83297796,
2023,BARCELONA,VALLES OCCIDENTAL,08267,SENTMENAT,INDUSTRIAL,3086755,
2023,BARCELONA,VALLES OCCIDENTAL,08267,SENTMENAT,DOMÈSTIC,11221523,
2023,BARCELONA,VALLES OCCIDENTAL,08267,SENTMENAT,SERVEIS,1283772,
2023,BARCELONA,OSONA,08269,SEVA,DOMÈSTIC,1219952,
2023,BARCELONA,OSONA,08269,SEVA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,GARRAF,08270,SITGES,DOMÈSTIC,51991379,
2023,BARCELONA,GARRAF,08270,SITGES,SERVEIS,24118161,
2023,BARCELONA,BAGES,08274,SURIA,DOMÈSTIC,11054540,
2023,BARCELONA,BAGES,08274,SURIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAGES,08274,SURIA,SERVEIS,1653046,
2023,BARCELONA,OSONA,08278,TARADELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08278,TARADELL,DOMÈSTIC,11584365,
2023,BARCELONA,OSONA,08278,TARADELL,SERVEIS,1790890,
2023,BARCELONA,VALLES OCCIDENTAL,08279,TERRASSA,INDUSTRIAL,92199870,
2023,BARCELONA,VALLES OCCIDENTAL,08279,TERRASSA,SERVEIS,80509071,Inclou el consum del sector transport.
2023,BARCELONA,VALLES OCCIDENTAL,08279,TERRASSA,DOMÈSTIC,281289647,
2023,BARCELONA,MARESME,08281,TEIA,PRIMARI,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08281,TEIA,DOMÈSTIC,13254101,
2023,BARCELONA,MARESME,08281,TEIA,SERVEIS,1897714,
2023,BARCELONA,MARESME,08282,TIANA,SERVEIS,1848883,
2023,BARCELONA,MARESME,08282,TIANA,DOMÈSTIC,16220126,
2023,BARCELONA,OSONA,08283,TONA,DOMÈSTIC,16158731,
2023,BARCELONA,OSONA,08283,TONA,SERVEIS,4905443,
2023,BARCELONA,OSONA,08283,TONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08284,TORDERA,SERVEIS,9478179,
2023,BARCELONA,MARESME,08284,TORDERA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,MARESME,08284,TORDERA,DOMÈSTIC,17202069,
2023,BARCELONA,OSONA,08285,TORELLO,SERVEIS,3517902,
2023,BARCELONA,OSONA,08285,TORELLO,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,OSONA,08285,TORELLO,DOMÈSTIC,25234544,
2023,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",DOMÈSTIC,2561574,
2023,BARCELONA,ALT PENEDES,08287,TORRELAVIT,DOMÈSTIC,1836970,
2023,BARCELONA,ALT PENEDES,08287,TORRELAVIT,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,DOMÈSTIC,4589152,
2023,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,DOMÈSTIC,1928539,
2023,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,DOMÈSTIC,1942437,
2023,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,DOMÈSTIC,723498,
2023,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,SERVEIS,1661984,
2023,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,DOMÈSTIC,12705929,
2023,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,SERVEIS,1307801,
2023,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,DOMÈSTIC,4552533,
2023,BARCELONA,OSONA,08298,VIC,INDUSTRIAL,65117693,
2023,BARCELONA,OSONA,08298,VIC,SERVEIS,45812168,
2023,BARCELONA,OSONA,08298,VIC,DOMÈSTIC,99133955,
2023,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,SERVEIS,14607555,
2023,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,DOMÈSTIC,10274383,
2023,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,INDUSTRIAL,5104796,
2023,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,SERVEIS,22456313,Inclou el consum del sector transport.
2023,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,DOMÈSTIC,59794803,
2023,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,DOMÈSTIC,16087053,
2023,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,SERVEIS,1095753,
2023,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,INDUSTRIAL,4175797,
2023,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,SERVEIS,13822988,
2023,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,DOMÈSTIC,51518621,
2023,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,SERVEIS,,Dades subjectes a secret estadístic.
2023,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,DOMÈSTIC,185197,
2023,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,INDUSTRIAL,47668511,
2023,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,SERVEIS,14918395,
2023,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,DOMÈSTIC,69948136,
2023,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,SERVEIS,619338,
2023,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,DOMÈSTIC,5323958,
2023,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,SERVEIS,3185261,
2023,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,DOMÈSTIC,10618562,
2023,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",DOMÈSTIC,3262880,
2023,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",SERVEIS,403859,
2023,GIRONA,GIRONES,17002,AIGUAVIVA,SERVEIS,653772,
2023,GIRONA,GIRONES,17002,AIGUAVIVA,DOMÈSTIC,922063,
2023,GIRONA,GIRONES,17002,AIGUAVIVA,INDUSTRIAL,29752750,
2023,GIRONA,GARROTXA,17010,ARGELAGUER,PRIMARI,,Dades subjectes a secret estadístic.
2023,GIRONA,GARROTXA,17010,ARGELAGUER,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,GIRONA,GARROTXA,17010,ARGELAGUER,DOMÈSTIC,724797,
2023,GIRONA,GARROTXA,17010,ARGELAGUER,SERVEIS,250109,
2023,GIRONA,BAIX EMPORDA,17013,BEGUR,DOMÈSTIC,191903,
2023,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,SERVEIS,12451775,
2023,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,DOMÈSTIC,34001274,
2023,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,DOMÈSTIC,1226080,
2023,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,SERVEIS,,Dades subjectes a secret estadístic.
2023,GIRONA,GARROTXA,17019,BESALU,SERVEIS,625386,
2023,GIRONA,GARROTXA,17019,BESALU,DOMÈSTIC,5232537,
2023,GIRONA,GIRONES,17020,BESCANO,DOMÈSTIC,6938037,
2023,GIRONA,GIRONES,17020,BESCANO,SERVEIS,1017262,
2023,GIRONA,GARROTXA,17021,BEUDA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",SERVEIS,2319105,
2023,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",DOMÈSTIC,16827851,
2023,GIRONA,SELVA,17023,BLANES,DOMÈSTIC,58395217,
2023,GIRONA,SELVA,17023,BLANES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2023,GIRONA,SELVA,17023,BLANES,SERVEIS,19238401,
2023,GIRONA,GIRONES,17025,BORDILS,SERVEIS,,Dades subjectes a secret estadístic.
2023,GIRONA,GIRONES,17025,BORDILS,DOMÈSTIC,2701596,
2023,GIRONA,SELVA,17027,BREDA,INDUSTRIAL,1137205,
2023,GIRONA,SELVA,17027,BREDA,SERVEIS,235800,
2023,GIRONA,SELVA,17027,BREDA,DOMÈSTIC,4802297,
2023,GIRONA,SELVA,17033,CALDES DE MALAVELLA,SERVEIS,5437411,
2023,GIRONA,SELVA,17033,CALDES DE MALAVELLA,DOMÈSTIC,11039276,
2023,GIRONA,SELVA,17033,CALDES DE MALAVELLA,INDUSTRIAL,5568063,
2023,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,DOMÈSTIC,17521593,
2023,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,SERVEIS,3762512,
